_id,text,time,location,user
5faefc08a3af1cae40abfc7d,RT Ozo Akuluouno Southerners are fleeing to Canada due to harsh and toxic living conditions in Nigeria Fulani from other parts of West A ,Fri Nov 13 21:14:41 +0000 2020,null,DoDeRightThing
5faefc09a3af1cae40abfc7e,RT oneandonlyvann WALANG MATUTULOG KASAMA NYO KAMI SA PAG SIGAW NG SAKLOLO Please spare some time to pray for the health and safety of ,Fri Nov 13 21:14:42 +0000 2020,null,cndyjyc_
5faefc09a3af1cae40abfc7f, realDonaldTrump President We know you have our backs We know this is the calm before the biblical storm Trut ,Fri Nov 13 21:14:42 +0000 2020,null,Michellebusenb2
5faefc09a3af1cae40abfc80,Let s pray for everybody s safety ,Fri Nov 13 21:14:42 +0000 2020,null,goddesspinks
5faefc09a3af1cae40abfc81,no better ship for the job and she was built in Ireland ,Fri Nov 13 21:14:42 +0000 2020,null,sopelza
5faefc09a3af1cae40abfc82,RT oneandonlyvann WALANG MATUTULOG KASAMA NYO KAMI SA PAG SIGAW NG SAKLOLO Please spare some time to pray for the health and safety of ,Fri Nov 13 21:14:42 +0000 2020,null,Angelicabbty
5faefc09a3af1cae40abfc83,RT oneandonlyvann WALANG MATUTULOG KASAMA NYO KAMI SA PAG SIGAW NG SAKLOLO Please spare some time to pray for the health and safety of ,Fri Nov 13 21:14:42 +0000 2020,null,Imyanniverse
5faefc09a3af1cae40abfc84,She went missing that winter and has not been seen since indicating she passed away Granny was a huge loss not ju ,Fri Nov 13 21:14:42 +0000 2020,null,shachiVT
5faefc09a3af1cae40abfc85,Yes one and she recovered after 3 days she is only 56 it was like a flu ,Fri Nov 13 21:14:42 +0000 2020,null,Debra18404066
5faefc09a3af1cae40abfc86,What you re suggesting here is something new Where in this world did this happen That teams camped their players ,Fri Nov 13 21:14:42 +0000 2020,null,THE_AMPONSA
5faefc09a3af1cae40abfc87,RT seanmdav Anthony Fauci told me masks don t work and the China Lung was no worse than the flu ,Fri Nov 13 21:14:42 +0000 2020,null,SneakyChi
5faefc09a3af1cae40abfc88, PreetBharara Buy these products now Worlds2020 women BidenHarris2020 ,Fri Nov 13 21:14:42 +0000 2020,null,Bbaseel3
5faefc09a3af1cae40abfc89,RT Ranting4Canada For those of you unaware of my entanglements with lawfare from the political establishment I am getting sued for 2 5 m ,Fri Nov 13 21:14:42 +0000 2020,null,Ell25329496
5faefc09a3af1cae40abfc8a, teslaownerssv Wasn t indoor dining already closed It is in LA at least ,Fri Nov 13 21:14:42 +0000 2020,null,RyanZohoury
5faefc09a3af1cae40abfc8b,With the unfortunate news that COVID19 is spreading in Contra Costa County the California Department of Public He ,Fri Nov 13 21:14:43 +0000 2020,null,WalnutCreekGov
5faefc09a3af1cae40abfc8c,Please urge the Canadian government to end the elephant ivory trade in Canada ,Fri Nov 13 21:14:43 +0000 2020,null,PebsandBams65
5faefc09a3af1cae40abfc8d,you heard it here folks y all fucked over the earth years ago it ain t our damn fault it s yours LMAOOOO ,Fri Nov 13 21:14:43 +0000 2020,null,sephikai
5faefc09a3af1cae40abfc8e,RT Beg1Girl Does a Dark Winter mean they are planning another attack of releasing the Virus Just asking because it s starting again T ,Fri Nov 13 21:14:43 +0000 2020,null,tina10004359
5faefc09a3af1cae40abfc8f,RT Alimdaad UK As the cold weather starts to set in our teams are delivering essential winter aid for the needy Continue your support ,Fri Nov 13 21:14:43 +0000 2020,null,QariZiyaadPatel
5faefc0aa3af1cae40abfc90,RT Johnheretohelp Was the pathetic Obama Biden response to Swine Flu deliberate Done at China s bidding by their bought and paid for Pol ,Fri Nov 13 21:14:43 +0000 2020,null,lucy_eyelesb
5faefc0aa3af1cae40abfc91,This is so gorgeous ,Fri Nov 13 21:14:43 +0000 2020,null,YhuMeek
5faefc0aa3af1cae40abfc92,RT welcomet0nature Lake Louise in Banff National Park Canada ,Fri Nov 13 21:14:43 +0000 2020,null,DeplorableMi17
5faefc0aa3af1cae40abfc93,Breaking news,Fri Nov 13 21:14:43 +0000 2020,Padalarang,titanrahadian
5faefc0aa3af1cae40abfc94,RT dubuyeonn WALANG MATUTULOG KASAMA NYO KAMI SA PAG SIGAW NG SAKLOLO Please spare some time to pray for the health and safety of the ,Fri Nov 13 21:14:43 +0000 2020,null,lvngfrnthrhmn
5faefc0aa3af1cae40abfc95,RT local hotdog RTing this bc ive been without heat in winter and had no idea about these laws leverage i couldve used against my landlord,Fri Nov 13 21:14:43 +0000 2020,null,shitlynn
5faefc0aa3af1cae40abfc96,RT oneandonlyvann WALANG MATUTULOG KASAMA NYO KAMI SA PAG SIGAW NG SAKLOLO Please spare some time to pray for the health and safety of ,Fri Nov 13 21:14:43 +0000 2020,null,sommersettt
5faefc0aa3af1cae40abfc97,RT josstheboss The Chinese Flu is looking very American ,Fri Nov 13 21:14:43 +0000 2020,null,lyssa_loo_22
5faefc0aa3af1cae40abfc98,RT disclosetv BREAKING Dozens of people are being held hostage on the rooftop of the Ubisoft building in Montreal Canada ,Fri Nov 13 21:14:44 +0000 2020,null,Ppasudastr
5faefc0aa3af1cae40abfc99,RT IGN Update The Montreal police are now evacuating Ubisoft s offices after identifying no threats,Fri Nov 13 21:14:44 +0000 2020,null,PoppaNikolai
5faefc0aa3af1cae40abfc9a,RT Dior Singer songwriter actor and WeAreOneEXO member Sehun models DiorWinter20 by Kim Jones for EsquireKr ,Fri Nov 13 21:14:44 +0000 2020,null,Flara52868040
5faefc0aa3af1cae40abfc9b,RT josstheboss The Chinese Flu is looking very American ,Fri Nov 13 21:14:44 +0000 2020,null,Lizethc0ntreras
5faefc0aa3af1cae40abfc9c,RT alfuckuhard The Philippines have had 8 typhoons in the last 2 months while in a pandemic They ve been on lockdown for 8 months Ave ,Fri Nov 13 21:14:44 +0000 2020,null,richelleeeeddd
5faefc0aa3af1cae40abfc9d,RT ArzuTunahan elonmusk WORLD POPULATION IS TOO MUCH WE MUST REDUCE says Pfizer funded by IBLIS Bill Gates the lead actor of the g ,Fri Nov 13 21:14:44 +0000 2020,null,ArzuTunahan
5faefc0aa3af1cae40abfc9e,Everything is over in Montreal Canada Turns out a training ,Fri Nov 13 21:14:44 +0000 2020,null,androiddeev
5faefc0aa3af1cae40abfc9f,RT Ketil Isaksen Today a maximum temperature of 9 4 C was recorded at our new weather station in Reindalspasset in the high Arctic Sval ,Fri Nov 13 21:14:44 +0000 2020,null,JonasUareMyLife
5faefc0aa3af1cae40abfca0,RT josstheboss The Chinese Flu is looking very American ,Fri Nov 13 21:14:44 +0000 2020,null,sweetluvani
5faefc0aa3af1cae40abfca1, Emmi shane Why do you have the shower temperature turned all the way up ,Fri Nov 13 21:14:44 +0000 2020,null,eanhammond
5faefc0ba3af1cae40abfca2, AyshiaRenee TheBaddestMitch But flu can progress into conditions like pneumonia or worsen other chronic issues l ,Fri Nov 13 21:14:44 +0000 2020,null,BlasianMimi
5faefc0ba3af1cae40abfca3,managed to write my tos and now I feel like all of the bones have been liquefied and drained out of me raid s gonna ,Fri Nov 13 21:14:44 +0000 2020,null,comforthawk
5faefc0ba3af1cae40abfca4,RT WillMcAvoyACN They fucking shouldn t And none of it excuses Congressional Leadership from holding a big fucking party in the middle o ,Fri Nov 13 21:14:45 +0000 2020,null,PCaseyWalsh
5faefc0ba3af1cae40abfca5,RT xbamk Hello If you re reading this please spare some time to pray for the health and safety of the Filipinos especially those who a ,Fri Nov 13 21:14:45 +0000 2020,null,aquinoraizyy
5faefc0ba3af1cae40abfca6,RT JahweelR Please take this nigga ring away,Fri Nov 13 21:14:45 +0000 2020,null,BLACKGIRLMANI
5faefc0ba3af1cae40abfca7,When people come to my place I scan their forehead for their temperature AND ask them what their favorite Smash ga ,Fri Nov 13 21:14:45 +0000 2020,null,beardedcolorado
5faefc0ba3af1cae40abfca8,Since March we have been taking rapid and necessary steps to address the COVID 19 pandemic Our safety measures ha ,Fri Nov 13 21:14:45 +0000 2020,null,CLToronto
5faefc0ba3af1cae40abfca9,RT disclosetv BREAKING Dozens of people are being held hostage on the rooftop of the Ubisoft building in Montreal Canada ,Fri Nov 13 21:14:45 +0000 2020,null,stevenlemoal
5faefc0ba3af1cae40abfcaa,RT tedcruz They will boycott you They will try to get you fired from your job They will harass your family and threaten your safety ,Fri Nov 13 21:14:45 +0000 2020,null,dave_kuehnle
5faefc0ba3af1cae40abfcab,RT akoseff UPDATE GavinNewsom has issued a new statement While our family followed the restaurant s health protocols and took safety ,Fri Nov 13 21:14:45 +0000 2020,null,freethinkingchk
5faefc0ba3af1cae40abfcac,RT ArthurSchwartz Pelosi blamed the hair salon Newsom blames the restaurant These people never take responsibility for their own behavi ,Fri Nov 13 21:14:45 +0000 2020,null,WatsonRansom
5faefc0ba3af1cae40abfcad,She ateeee this onee YNWA,Fri Nov 13 21:14:45 +0000 2020,null,clint_2x
5faefc0ba3af1cae40abfcae,RT TLeoni311 Peace of mind safety Dry your tears stand up Listen to the silence smile Go your own way silence gratitude h ,Fri Nov 13 21:14:45 +0000 2020,null,Rada00563645
5faefc0ba3af1cae40abfcaf,RT simonemarie4 Can help but feel Storm Thorgerson already illustrated the US presidential handover ,Fri Nov 13 21:14:45 +0000 2020,null,WillietheFly
5faefc0ba3af1cae40abfcb0,RT THEIMONATION Laetitia Casta by Valentin Herfray for the Jacquemus Fall Winter 2020 Campaign I ,Fri Nov 13 21:14:46 +0000 2020,null,0715hixxx
5faefc0ba3af1cae40abfcb1,RT josstheboss The Chinese Flu is looking very American ,Fri Nov 13 21:14:46 +0000 2020,null,DavilaLucca
5faefc0ba3af1cae40abfcb2,RT ESPNCFB This is going to be so good Safety inspired by a true story is coming to disneyplus on Dec 11 ,Fri Nov 13 21:14:46 +0000 2020,null,mpolandJr
5faefc0ba3af1cae40abfcb3,RT sambutwithbooks neil has so many iconic lines but one of my favourites is after he smacks the shit out of riko at the winter banquet amp ,Fri Nov 13 21:14:46 +0000 2020,null,daykev1n
5faefc0ca3af1cae40abfcb4,Many public health experts predict an unrelenting pandemic climb And now youth sports are moving indoors where tr ,Fri Nov 13 21:14:46 +0000 2020,null,GovWatcher
5faefc0ca3af1cae40abfcb5,We bout to reach mid November and flu season here minus the cold and rain Get it together Qatar,Fri Nov 13 21:14:46 +0000 2020,null,UnicornRiri
5faefc0ca3af1cae40abfcb6,RT hannaperan Luaggieweek Day 3 taking care of the flu Yes I am not up to date on this but I plan to finish so here is the fa ,Fri Nov 13 21:14:46 +0000 2020,null,AntonDis0
5faefc0ca3af1cae40abfcb7,Why has no one mentioned that Nick Mullen is the CEO of Pfizer ,Fri Nov 13 21:14:46 +0000 2020,null,echo_chamberz
5faefc0ca3af1cae40abfcb8, mmasnick lol flu is down because the same things that stop covid stop the flu ,Fri Nov 13 21:14:46 +0000 2020,null,EdelgardDid
5faefc0ca3af1cae40abfcb9,Flu vaccine Coronavirus symptom positive COVID test DNA Harvesting ,Fri Nov 13 21:14:46 +0000 2020,null,DonnaEdgar83
5faefc0ca3af1cae40abfcba,Damn storm,Fri Nov 13 21:14:46 +0000 2020,null,xX__Hybrid__Xx
5faefc0ca3af1cae40abfcbb,RT tedcruz They will boycott you They will try to get you fired from your job They will harass your family and threaten your safety ,Fri Nov 13 21:14:46 +0000 2020,null,BridgetJankows1
5faefc0ca3af1cae40abfcbc,I say this with as much bass as I can muster You are a fucking idiot Thank you for coming to my Ted talk,Fri Nov 13 21:14:47 +0000 2020,null,Kurtdiesal
5faefc0ca3af1cae40abfcbd,RT pdxalerts Furthermore ,Fri Nov 13 21:14:47 +0000 2020,null,Khikago
5faefc0ca3af1cae40abfcbe,RT grace hase Breaking Santa Clara County is closing indoor dining effective Tuesday ,Fri Nov 13 21:14:47 +0000 2020,null,MBBrownSF3
5faefc0ca3af1cae40abfcbf,RT mstatiana This morning I ordered hot coffee instead of iced Safe to say I have officially entered winter mode ,Fri Nov 13 21:14:47 +0000 2020,null,Alhassa44019964
5faefc0ca3af1cae40abfcc0,RT Snellk Seeing people joking about the SPVM operation at Ubisoft People are barricaded on the roof and we don t know that s happening ,Fri Nov 13 21:14:47 +0000 2020,null,cbcjulia
5faefc0ca3af1cae40abfcc1,RT buriedbybooks LACaldwellDC SpeakerPelosi Shame on you SpeakerPelosi As we ask milllions of Americans to sacrifice their Thanksgiv ,Fri Nov 13 21:14:47 +0000 2020,null,NLA2000
5faefc0ca3af1cae40abfcc2,RT IWGBunion BREAKING We won our groundbreaking legal challenge against the government about extending health and safety rights to pr ,Fri Nov 13 21:14:47 +0000 2020,null,ChurchillSioned
5faefc0ca3af1cae40abfcc3,RT josstheboss The Chinese Flu is looking very American ,Fri Nov 13 21:14:47 +0000 2020,null,1bigwidesky
5faefc0ca3af1cae40abfcc4,RT josstheboss The Chinese Flu is looking very American ,Fri Nov 13 21:14:47 +0000 2020,null,MuvaMacy
5faefc0ca3af1cae40abfcc5, TheEconomist You are fake news people from The Economist There is no corona virus pandemic nor a killervirus C ,Fri Nov 13 21:14:47 +0000 2020,null,PeterStuifzand
5faefc0da3af1cae40abfcc6, lexuh may Yep I am with you I don t get a flu shot and I won t be getting a COVID shot,Fri Nov 13 21:14:47 +0000 2020,null,txswagninja
5faefc0da3af1cae40abfcc7,RT MikeElgan Why the key factors are 1 ventilation 2 mask wearing 3 talking shouting or singing 4 time ,Fri Nov 13 21:14:47 +0000 2020,null,DrEricDing
5faefc0da3af1cae40abfcc8,RT GovernorVA New mitigation measures will go into effect at midnight on Sunday November 15 and include 1 25 person limit on indoor a ,Fri Nov 13 21:14:47 +0000 2020,null,AP93_
5faefc0da3af1cae40abfcc9,We now have our 30th named tropical storm TS Iota Man caused global warming is real ,Fri Nov 13 21:14:47 +0000 2020,null,LiberalNavySeal
5faefc0da3af1cae40abfcca,Conspiracy and disinformation America s new politics Financial Times has been published on Canada News Media ,Fri Nov 13 21:14:47 +0000 2020,null,canadanewsmedia
5faefc0da3af1cae40abfccb,RT seanmdav Anthony Fauci told me masks don t work and the China Lung was no worse than the flu ,Fri Nov 13 21:14:48 +0000 2020,null,DaintyMae2
5faefc0da3af1cae40abfccc,RT hhynjjn tw flood this is the situation in cagayan atm and i m vv speechless rn they need more help so if ever you have spare pl ,Fri Nov 13 21:14:48 +0000 2020,null,sandayaisa
5faefc0da3af1cae40abfccd,RT josstheboss The Chinese Flu is looking very American ,Fri Nov 13 21:14:48 +0000 2020,null,BirdLookingUp
5faefc0da3af1cae40abfcce,RT joebonsall My wife Snow White put out some new kind of food for our deer check momma and her young daughter they LOVE it ,Fri Nov 13 21:14:48 +0000 2020,null,Nmharley2
5faefc0da3af1cae40abfccf, liliavna safety net,Fri Nov 13 21:14:48 +0000 2020,null,mooonliighhtt
5faefc0da3af1cae40abfcd0,RT josstheboss The Chinese Flu is looking very American ,Fri Nov 13 21:14:48 +0000 2020,null,mirohsmenu
5faefc0da3af1cae40abfcd1,RT Seanponty Really nice quality kit this season and the Rainbow shirt is brilliant,Fri Nov 13 21:14:48 +0000 2020,null,StephenHedges7
5faefc0da3af1cae40abfcd2,RT SoftyKimTae I can t sleep rn because i can t unhear the screaming of help of those people The flood is currently 15 ft high and many ,Fri Nov 13 21:14:48 +0000 2020,null,ailaatasha
5faefc0da3af1cae40abfcd3, meldoyle1 Yes GPV V is the Canadian stock trades on the TSX I am from Canada GP is the NASDAQ ,Fri Nov 13 21:14:48 +0000 2020,null,StocksCross
5faefc0da3af1cae40abfcd4, The police evacuate people from the Ubisoft building in Montreal where the hostage situation turned out to be ,Fri Nov 13 21:14:48 +0000 2020,null,warragex
5faefc0da3af1cae40abfcd5, While our family followed the restaurant s health protocols and took safety precautions we should have modeled be ,Fri Nov 13 21:14:48 +0000 2020,null,sassyblackdiva
5faefc0da3af1cae40abfcd6,RT IGN Update The Montreal police are now evacuating Ubisoft s offices after identifying no threats,Fri Nov 13 21:14:49 +0000 2020,null,Kysus_
5faefc0ea3af1cae40abfcd7,RT JoyceDeBacco Falling in love is only one challenge for the Storm family of Montana 4 book Series MountainMan WomensFiction Romanc ,Fri Nov 13 21:14:49 +0000 2020,null,angieshandmade1
5faefc0ea3af1cae40abfcd8,RT josstheboss The Chinese Flu is looking very American ,Fri Nov 13 21:14:49 +0000 2020,null,vaisapanhar
5faefc0ea3af1cae40abfcd9, CaribVros Get ready for a storm of Give me fucking itachi Sharinghan Make the game better niggas Stop Or I will ,Fri Nov 13 21:14:49 +0000 2020,null,XXProGamerXxAM1
5faefc0ea3af1cae40abfcda,RT anastasiabogota My community is totally devastated We ve lost everything says Ruben Garcia an indigenous leader and farmer in Et ,Fri Nov 13 21:14:49 +0000 2020,null,TreGoncalves
5faefc0ea3af1cae40abfcdb, SSunderdeep It s trade off between cost safety features mileage So Indian market sentiment is complex,Fri Nov 13 21:14:49 +0000 2020,null,calvinroyston
5faefc0ea3af1cae40abfcdc,RT e countryman Completely Dispectable ,Fri Nov 13 21:14:49 +0000 2020,null,JackNationalist
5faefc0ea3af1cae40abfcdd,RT bugfriends ARTMART IS NOW OPEN a 1 week digital pop up shop November 13 20 showcasing the work of 15 amazing artists from the U ,Fri Nov 13 21:14:50 +0000 2020,null,PuzzledJay
5faefc0ea3af1cae40abfcde,RT quintenews RELEASE HPE Public health urging COVID 19 safety ,Fri Nov 13 21:14:49 +0000 2020,null,Squeeziks
5faefc0ea3af1cae40abfcdf,RT ParksCanNunavut Job opportunity at the Nunavut Field Unit of Parks Canada Resource Conservation Manager The deadline to apply is Dec ,Fri Nov 13 21:14:50 +0000 2020,null,IceDog_16
5faefc0ea3af1cae40abfce0,RT Quea Ali Suicide figures are up Could 2 followers please copy and re post this tweet We re trying to demonstrate that someone is alw ,Fri Nov 13 21:14:50 +0000 2020,null,narofs
5faefc0ea3af1cae40abfce1,RT BTS History613 when hobi caught that paper heart effortlessly during their cystal snow performance BTS twt ,Fri Nov 13 21:14:50 +0000 2020,null,Syvette_OT7
5faefc0ea3af1cae40abfce2,Another SpendLikeSam moment Dr Wong Dir of Framingham Public Health loves safety measures implemented by Lo ,Fri Nov 13 21:14:50 +0000 2020,null,DTFraminghamInc
5faefc0ea3af1cae40abfce3, elonmusk I was tested because I was coming down with cold symptoms my husband had severe body aches We both had ,Fri Nov 13 21:14:50 +0000 2020,null,melissa85247078
5faefc0ea3af1cae40abfce4,RT PIX1ELIX i dont care if you re a filipino or not HELP US SPREAD AWARENESS we need donations for the evacuees necessities and prayer ,Fri Nov 13 21:14:50 +0000 2020,null,neyhz
5faefc0ea3af1cae40abfce5,RT seanmdav Anthony Fauci told me masks don t work and the China Lung was no worse than the flu ,Fri Nov 13 21:14:50 +0000 2020,null,sydneyleinen
5faefc0ea3af1cae40abfce6,RT ZiadSatNam Mind boggling that Canadian workers cannot continue to access our natural resources industry due to Liberal policies but Ch ,Fri Nov 13 21:14:50 +0000 2020,null,DonnaReiter6
5faefc0ea3af1cae40abfce7,RT TonyBynum Looks like a beautiful calm winter evening on lake mcdonald in glacier national park webcam montana glacier ,Fri Nov 13 21:14:50 +0000 2020,null,Mrkalman
5faefc0ea3af1cae40abfce8,Ontario places more regions in red zone as it reports 1 396 new COVID 19 cases ,Fri Nov 13 21:14:50 +0000 2020,null,sage_n_sound
5faefc0fa3af1cae40abfce9,RT oneandonlyvann WALANG MATUTULOG KASAMA NYO KAMI SA PAG SIGAW NG SAKLOLO Please spare some time to pray for the health and safety of ,Fri Nov 13 21:14:50 +0000 2020,null,tannie_twtt
5faefc0fa3af1cae40abfcea,Summer of 2018 the winter of 2018 was a great time,Fri Nov 13 21:14:51 +0000 2020,null,JabBeatz
5faefc0fa3af1cae40abfceb,RT akoseff UPDATE GavinNewsom has issued a new statement While our family followed the restaurant s health protocols and took safety ,Fri Nov 13 21:14:51 +0000 2020,null,theresalrosa
5faefc0fa3af1cae40abfcec,RT HANKSTERevolt BOOM This tweet by Snowden more than a year ago became self fulfilling prophecy We were warned and now it has actuall ,Fri Nov 13 21:14:51 +0000 2020,null,SRDimaria1
5faefc0fa3af1cae40abfced,everyone on my ig feed is buying either a new iPhone or the ps5 and I m over here like do I buy winter clothes ,Fri Nov 13 21:14:51 +0000 2020,null,winterbearSKZ
5faefc0fa3af1cae40abfcee,This A million times this ,Fri Nov 13 21:14:51 +0000 2020,null,lalytatweets
5faefc0fa3af1cae40abfcef,Even though TeamMeganade was not physically harmed she is shaken up by the ordeal This situation was very frigh ,Fri Nov 13 21:14:51 +0000 2020,null,TeamMeganade
5faefc0fa3af1cae40abfcf0,Trump has denied TeamBiden transition access even to address spiking Covid 19 cases coupled with flu season ,Fri Nov 13 21:14:51 +0000 2020,null,MicheleChevere1
5faefc0fa3af1cae40abfcf1,RT Im Nellie To anyone na may load or what today please kindly contact these numbers below Kindly help retweet this too para sa safety ,Fri Nov 13 21:14:51 +0000 2020,null,AM19641212
5faefc0fa3af1cae40abfcf2,RT jonginstarlight when chanyeol threw snow at jongin then jongin got a rock ,Fri Nov 13 21:14:51 +0000 2020,null,xiuvre
5faefc0fa3af1cae40abfcf3,Next week Nov16 20 is the FAA s Drone Safety Awareness Week DSAW Check out the FAA s DSAW website for a list o ,Fri Nov 13 21:14:51 +0000 2020,null,LeicaGeoUAS
5faefc0fa3af1cae40abfcf4,RT RedDoorGin We re giving away a bottle of our Red Door Gin with Winter Botanicals just in time for the festive season Simply RETW ,Fri Nov 13 21:14:52 +0000 2020,null,HesterMcQueen
5faefc0fa3af1cae40abfcf5,RT LanaismPoland Lana Del Rey s cover of You ll Never Walk Alone for The End Of The Storm Liverpool documentary will be released digi ,Fri Nov 13 21:14:52 +0000 2020,null,merthunia
5faefc0fa3af1cae40abfcf6, rh royalehighhalos heyaimpootato aIvyssa msgillzvibrator FollowsxLovely lxcy hexrts hele9039 cloudyxpoudy ,Fri Nov 13 21:14:52 +0000 2020,null,hele9039
5faefc0fa3af1cae40abfcf7,RT itosettiMD MBA Facts to remember when listening a politician 1 schools are a place of transmission like all indoor places with many ,Fri Nov 13 21:14:52 +0000 2020,null,DamonLugosi
5faefc0fa3af1cae40abfcf8,RT SteveT Unite A rare good day for workers rights as unitetheunion forces the government to confirm our right to picket during covid 1 ,Fri Nov 13 21:14:52 +0000 2020,null,cathcatt
5faefc0fa3af1cae40abfcf9,RT oneandonlyvann WALANG MATUTULOG KASAMA NYO KAMI SA PAG SIGAW NG SAKLOLO Please spare some time to pray for the health and safety of ,Fri Nov 13 21:14:52 +0000 2020,null,ohvivimonsieur_
5faefc0fa3af1cae40abfcfa,I received a notice through a shopping app that Canada Post had left a notice at our house despite not being near o ,Fri Nov 13 21:14:52 +0000 2020,null,JulianJRossi
5faefc10a3af1cae40abfcfb,RT suburbanwilduk Planning a workshop on ultra short form nature writing c 50 words This is one of my favourite nature writing tweets ,Fri Nov 13 21:14:52 +0000 2020,null,JamesLacewing
5faefc10a3af1cae40abfcfc, yourauntemma narceducator Public goods America has to BE a real social Democracy A country where all people ca ,Fri Nov 13 21:14:52 +0000 2020,null,Ez4u2say_Janis
5faefc10a3af1cae40abfcfd,RT seanmdav Anthony Fauci told me masks don t work and the China Lung was no worse than the flu ,Fri Nov 13 21:14:52 +0000 2020,null,laurieatthespot
5faefc10a3af1cae40abfcfe,we have rubber boats and choppers to help with rescue units vp leni s staff were the ones who coordinated with afp ,Fri Nov 13 21:14:53 +0000 2020,null,rriahnlhyn
5faefc10a3af1cae40abfcff,RT CJPME Yesterday Canada shamefully voted AGAINST a motion to report on and improve the health conditions of Palestinians Canada has t ,Fri Nov 13 21:14:53 +0000 2020,null,zeroguerre
5faefc10a3af1cae40abfd00,And there are still people who think women are too emotional to be president ,Fri Nov 13 21:14:53 +0000 2020,null,kenneth212
5faefc10a3af1cae40abfd01, PaulDahl19 he sounds like he s thick as fuck and not just for not being able to spell flu ,Fri Nov 13 21:14:53 +0000 2020,null,howarth1878
5faefc10a3af1cae40abfd02,RT bkives ER patients at Steinbach hospital being triaged in their cars union says CBC News ,Fri Nov 13 21:14:53 +0000 2020,null,mulvena_brad
5faefc10a3af1cae40abfd03,RT josstheboss The Chinese Flu is looking very American ,Fri Nov 13 21:14:53 +0000 2020,null,Ibtisamforever
5faefc10a3af1cae40abfd04, SSFCRABBITOHS And there you have it The reason why he decided to stay with the Storm negating the Tigers letter o ,Fri Nov 13 21:14:53 +0000 2020,null,MichaelMinglis
5faefc10a3af1cae40abfd05,RT thelittlejxxker Parasol 2020 amp Winter 2018 Halo Giveaway Follow thelittlejxxker amp Pinkcheese cake amp HazelTheNob Retweet amp Lik ,Fri Nov 13 21:14:53 +0000 2020,null,___Elle_____
5faefc10a3af1cae40abfd06,RT seanmdav Anthony Fauci told me masks don t work and the China Lung was no worse than the flu ,Fri Nov 13 21:14:53 +0000 2020,null,SusiePlatt2
5faefc10a3af1cae40abfd07,Like I stated in my last tweet Conservative Erin O Tool will not see the halls of power Shelby Private Health Care ,Fri Nov 13 21:14:53 +0000 2020,null,PacioccoGenesio
5faefc10a3af1cae40abfd08, lottaboheme Chipped We get the ones that they can read the temperature off Saves feline indignity for years ,Fri Nov 13 21:14:53 +0000 2020,null,jimtookapicture
5faefc10a3af1cae40abfd09,Food Safety Education Group Wants PR ,Fri Nov 13 21:14:53 +0000 2020,null,odwyerpr
5faefc10a3af1cae40abfd0a, Yapo el guapo Cr1t1calTh1nk3r buzztruus JokeBruis38 zonietdanalsnog CoopZor fernandes shai PossiblyWim ,Fri Nov 13 21:14:53 +0000 2020,null,BasedBabyYoda
5faefc10a3af1cae40abfd0b, FPotatoxd New lucky corrupt 250k for new winter ,Fri Nov 13 21:14:54 +0000 2020,null,ItsPenellape
5faefc11a3af1cae40abfd0c, This Week the MVD Preload CHSP Committee Recognized the following employees Cameron Lead PT Supervisor for ,Fri Nov 13 21:14:53 +0000 2020,Ontario,UPSMikeD
5faefc11a3af1cae40abfd0d, ViVaLaVeL ChiefClassik jacob g04 WamiWaynwiedWo kylekuzma Ok I understand now It s really difficult if you w ,Fri Nov 13 21:14:54 +0000 2020,null,MomOfEverybody
5faefc11a3af1cae40abfd0e,RT ajunicebot people on stan twitter need to realise that not everyone can put their pronouns on their bio hence why is used for thos ,Fri Nov 13 21:14:54 +0000 2020,null,pictureshow2012
5faefc11a3af1cae40abfd0f, raerae9607 GovMikeDeWine Cold dry weather why do you think the flu comes in winter months ,Fri Nov 13 21:14:54 +0000 2020,null,gosethedynamite
5faefc11a3af1cae40abfd10,RT josstheboss The Chinese Flu is looking very American ,Fri Nov 13 21:14:54 +0000 2020,null,jaela_dejean
5faefc11a3af1cae40abfd11,RT wendysawatzky The issue with an event like this isn t the safety of guests Who s unstacking those chairs Who s cooking the meal Ho ,Fri Nov 13 21:14:54 +0000 2020,null,Dylon_R_Martin
5faefc11a3af1cae40abfd12,RT SoftyKimTae I can t sleep rn because i can t unhear the screaming of help of those people The flood is currently 15 ft high and many ,Fri Nov 13 21:14:54 +0000 2020,null,maradejoya05
5faefc11a3af1cae40abfd13,RT LashayKATU Governor Brown said she will be issuing an Executive Order to curb personal indoor social gatherings These limits can be ,Fri Nov 13 21:14:54 +0000 2020,null,kelsey_anne04
5faefc11a3af1cae40abfd14,RT ScottDuncanWX Wait for it You can really see how our planet is pulsing warmer and warmer 2020 looks like it will be the hottest y ,Fri Nov 13 21:14:54 +0000 2020,null,SeCaDa_Phys
5faefc11a3af1cae40abfd15, Sassychickie Coincidentally we have zero cases of the regular flu,Fri Nov 13 21:14:54 +0000 2020,null,jsmoto19
5faefc11a3af1cae40abfd16,RT BTS History613 when hobi caught that paper heart effortlessly during their cystal snow performance BTS twt ,Fri Nov 13 21:14:54 +0000 2020,null,magickook_
5faefc11a3af1cae40abfd17,Most of Cagayan is still currently submerged in water Please pray for their safety CagayanNeedsHelp PrayForCagayanValley,Fri Nov 13 21:14:54 +0000 2020,null,choiyaoi
